customer_id,first_name,last_name,email,contact_number,adress_id,state,country,order_id,order_date,product_id,product_name,product_price,varaint_id,variant_name,price,start_date,end_date
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,30,teacher,27.64973425,21-08-2022,09-01-2023
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,30,teacher,97.6962264,09-08-2022,18-12-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,30,teacher,97.6962264,24-05-2022,08-08-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,30,teacher,97.6962264,01-01-2022,23-05-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,30,teacher,90.31237601,01-01-2022,24-05-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,30,teacher,76.71076702,10-05-2022,15-09-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,30,teacher,76.71076702,01-01-2022,09-05-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,30,teacher,35.90795565,01-01-2022,09-06-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,30,teacher,80.35658587,01-01-2022,06-02-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,30,teacher,79.48827695,29-03-2022,30-04-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,30,teacher,79.48827695,01-01-2022,28-03-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,30,teacher,51.91497468,26-05-2022,26-10-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,93.85399571,28-08-2022,07-02-2023
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,93.85399571,11-03-2022,27-08-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,63.15366832,08-06-2022,14-11-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,63.15366832,02-04-2022,07-06-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,90.41575605,04-11-2022,25-02-2023
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,43.23987656,25-10-2022,19-12-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,47.00946197,06-07-2022,01-10-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,47.00946197,01-01-2022,18-02-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,78.38665397,31-03-2023,21-07-2023
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,78.38665397,04-09-2022,29-10-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,78.38665397,01-01-2022,01-06-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,27.99303287,22-09-2022,15-11-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,27.99303287,21-08-2022,21-09-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,27.99303287,17-03-2022,20-08-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,27.99303287,01-01-2022,16-03-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,39.83127344,27-02-2022,22-05-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,62.05008234,26-05-2022,15-08-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,17.57253353,01-01-2022,06-02-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,27.64973425,01-05-2022,20-08-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,27.64973425,01-01-2022,30-04-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,97.6962264,19-12-2022,10-03-2023
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,19.87384574,30-03-2022,25-08-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,19.87384574,01-01-2022,29-03-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,90.31237601,25-05-2022,28-10-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,35.90795565,14-11-2022,25-04-2023
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,35.90795565,10-06-2022,13-11-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,80.35658587,12-03-2022,13-06-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,80.35658587,07-02-2022,11-03-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,10.61927573,22-05-2022,11-07-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,10.61927573,01-01-2022,21-05-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,80,29-05-2022 17:06,18,discover,33,29,prove,51.91497468,01-01-2022,25-05-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,93.85399571,01-01-2022,10-03-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,63.15366832,01-01-2022,01-04-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,90.41575605,09-09-2022,03-11-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,90.41575605,28-06-2022,08-09-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,90.41575605,01-01-2022,27-06-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,43.23987656,14-05-2022,24-10-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,43.23987656,01-01-2022,13-05-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,47.00946197,01-04-2023,02-07-2023
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,47.00946197,02-10-2022,31-03-2023
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,47.00946197,19-02-2022,05-07-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,78.38665397,30-10-2022,30-03-2023
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,78.38665397,02-06-2022,03-09-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,27.99303287,16-11-2022,14-04-2023
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,39.83127344,23-05-2022,20-09-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,39.83127344,01-01-2022,26-02-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,62.05008234,23-03-2022,25-05-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,62.05008234,01-01-2022,22-03-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,17.57253353,07-02-2022,30-03-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,27.64973425,21-08-2022,09-01-2023
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,97.6962264,09-08-2022,18-12-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,97.6962264,24-05-2022,08-08-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,97.6962264,01-01-2022,23-05-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,90.31237601,01-01-2022,24-05-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,76.71076702,10-05-2022,15-09-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,76.71076702,01-01-2022,09-05-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,35.90795565,01-01-2022,09-06-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,80.35658587,01-01-2022,06-02-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,79.48827695,29-03-2022,30-04-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,79.48827695,01-01-2022,28-03-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,30,teacher,51.91497468,26-05-2022,26-10-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,93.85399571,28-08-2022,07-02-2023
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,93.85399571,11-03-2022,27-08-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,63.15366832,08-06-2022,14-11-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,63.15366832,02-04-2022,07-06-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,90.41575605,04-11-2022,25-02-2023
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,43.23987656,25-10-2022,19-12-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,47.00946197,06-07-2022,01-10-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,47.00946197,01-01-2022,18-02-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,78.38665397,31-03-2023,21-07-2023
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,78.38665397,04-09-2022,29-10-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,78.38665397,01-01-2022,01-06-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,27.99303287,22-09-2022,15-11-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,27.99303287,21-08-2022,21-09-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,27.99303287,17-03-2022,20-08-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,27.99303287,01-01-2022,16-03-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,39.83127344,27-02-2022,22-05-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,62.05008234,26-05-2022,15-08-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,17.57253353,01-01-2022,06-02-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,27.64973425,01-05-2022,20-08-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,27.64973425,01-01-2022,30-04-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,97.6962264,19-12-2022,10-03-2023
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,19.87384574,30-03-2022,25-08-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,19.87384574,01-01-2022,29-03-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,90.31237601,25-05-2022,28-10-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,35.90795565,14-11-2022,25-04-2023
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,35.90795565,10-06-2022,13-11-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,80.35658587,12-03-2022,13-06-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,80.35658587,07-02-2022,11-03-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,10.61927573,22-05-2022,11-07-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,10.61927573,01-01-2022,21-05-2022
7,Leslie,Wright,grahamnicole@example.org,4119903201,45646,Tennessee,Mali,68,18-02-2022 01:07,18,discover,33,29,prove,51.91497468,01-01-2022,25-05-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,93.85399571,01-01-2022,10-03-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,63.15366832,01-01-2022,01-04-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,90.41575605,09-09-2022,03-11-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,90.41575605,28-06-2022,08-09-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,90.41575605,01-01-2022,27-06-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,43.23987656,14-05-2022,24-10-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,43.23987656,01-01-2022,13-05-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,47.00946197,01-04-2023,02-07-2023
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,47.00946197,02-10-2022,31-03-2023
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,47.00946197,19-02-2022,05-07-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,78.38665397,30-10-2022,30-03-2023
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,78.38665397,02-06-2022,03-09-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,27.99303287,16-11-2022,14-04-2023
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,39.83127344,23-05-2022,20-09-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,39.83127344,01-01-2022,26-02-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,62.05008234,23-03-2022,25-05-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,62.05008234,01-01-2022,22-03-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,17.57253353,07-02-2022,30-03-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,27.64973425,21-08-2022,09-01-2023
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,97.6962264,09-08-2022,18-12-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,97.6962264,24-05-2022,08-08-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,97.6962264,01-01-2022,23-05-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,90.31237601,01-01-2022,24-05-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,76.71076702,10-05-2022,15-09-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,76.71076702,01-01-2022,09-05-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,35.90795565,01-01-2022,09-06-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,80.35658587,01-01-2022,06-02-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,79.48827695,29-03-2022,30-04-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,79.48827695,01-01-2022,28-03-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,30,price,51.91497468,26-05-2022,26-10-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,29,production,93.85399571,28-08-2022,07-02-2023
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,29,production,93.85399571,11-03-2022,27-08-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,29,production,63.15366832,08-06-2022,14-11-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,29,production,63.15366832,02-04-2022,07-06-2022
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,29,production,90.41575605,04-11-2022,25-02-2023
8,Lindsay,Cohen,wellsdonald@example.com,+1-561-437-9462x0181,45646,Florida,Tuvalu,72,07-11-2021 12:10,19,church,48,29,production,43.23987656,25-10-2022,19-12-2022
